hour;solar_thermal_profil;power_price
2632;0.555223552;1
2633;0.107471533;1
2634;0.151768919;1
2635;0.607333928;1
2636;0.347192504;1
2637;0.913701036;1
2638;0.29610346;1
2639;0.10038434;1
2640;0.131965187;1
2641;0.808085411;1
2642;0.612824912;1
2643;0.672477576;1
2644;0.200065882;1
2645;0.257920963;1
2646;0.331897993;1
2647;0.27449215;1
2648;0.734997045;1
2649;0.705526477;1
2650;0.377836817;1
2651;0.501005192;1
2652;0.707256549;1
2653;0.667077158;1
2654;0.471685197;1
2655;0.353804684;1
2656;0.185182763;1
2657;0.49055707;1
2658;0.277707932;1
2659;0.376332898;1
2660;0.345005871;1
2661;0.074639151;1
2662;0.676080596;1
2663;0.385329522;1
2664;0.529776314;1
2665;0.896272135;1
2666;0.032255487;1
2667;0.288603071;1
2668;0.136728648;1
2669;0.183003749;1
2670;0.925999115;1
2671;0.652466462;1
2672;0.513212987;1
2673;0.605221339;1
2674;0.90013275;1
2675;0.615723186;1
2676;0.129735908;1
2677;0.092545357;1
2678;0.200648442;1
2679;0.52889912;1
2680;0.811165173;1
2681;0.7499513;1
2682;0.288429719;1
2683;0.918511179;1
2684;0.775690478;1
2685;0.554891034;1
2686;0.950259876;1
2687;0.405587438;1
2688;0.961224629;1
2689;0.521418959;1
2690;0.666266658;1
2691;0.363450645;1
2692;0.624945454;1
2693;0.798730255;1
2694;0.446013787;1
2695;0.214474197;1
2696;0.805060931;1
2697;0.618645547;1
2698;0.026172005;1
2699;0.157807661;1
2700;0.329629982;1
2701;0.335964202;1
2702;0.279113212;1
2703;0.915895391;1
2704;0.871077484;1
2705;0.993720736;1
2706;0.751822507;1
2707;0.718149258;1
2708;0.433230384;1
2709;0.389539405;1
2710;0.360844844;1
2711;0.9642456;1
2712;0.425312374;1
2713;0.694905415;1
2714;0.752490636;1
2715;0.64121203;1
2716;0.430161637;1
2717;0.682495809;1
2718;0.916366818;1
2719;0.841188314;1
2720;0.027373853;1
2721;0.265724834;1
2722;0.095604144;1
2723;0.950287059;1
2724;0.098023139;1
2725;0.55438984;1
2726;0.013930858;1
2727;0.497221064;1
2728;0.881733884;1
2729;0.211544285;1
2730;0.868635826;1
2731;0.962159849;1
2732;0.378601508;1
2733;0.623377083;1
2734;0.235515639;1
2735;0.404722828;1
2736;0.97160441;1
2737;0.415560986;1
2738;0.3123608;1
2739;0.004946733;1
2740;0.407512706;1
2741;0.360588847;1
2742;0.772550029;1
2743;0.811163005;1
2744;0.68245458;1
2745;0.507587641;1
2746;0.181708879;1
2747;0.17802135;1
2748;0.670096366;1
2749;0.410401046;1
2750;0.763291538;1
2751;0.520771314;1
2752;0.536765183;1
2753;0.926866657;1
2754;0.134247779;1
2755;0.939946947;1
2756;0.598195369;1
2757;0.435375606;1
2758;0.325885883;1
2759;0.921427792;1
2760;0.011085845;1
2761;0.220794145;1
2762;0.640075991;1
2763;0.986781262;1
2764;0.864020481;1
2765;0.104324641;1
2766;0.809384133;1
2767;0.201643833;1
2768;0.193160115;1
2769;0.70948961;1
2770;0.557467224;1
2771;0.188005901;1
2772;0.616488328;1
2773;0.881239805;1
2774;0.149868522;1
2775;0.979846263;1
2776;0.023981873;1
2777;0.173532297;1
2778;0.074430871;1
2779;0.893848872;1
2780;0.046465536;1
2781;0.789162939;1
2782;0.891995916;1
2783;0.031003869;1
2784;0.681520975;1
2785;0.977636481;1
2786;0.922316101;1
2787;0.623840248;1
2788;0.660871779;1
2789;0.072953099;1
2790;0.146879022;1
2791;0.262658547;1
2792;0.325406852;1
2793;0.832586433;1
2794;0.714297467;1
2795;0.148493314;1
2796;0.921239919;1
2797;0.620948812;1
2798;0.256432889;1
2799;0.317513494;1
2800;0.857037166;1
2801;0.569632888;1
2802;0.602234516;1
2803;0.675778156;1
2804;0.344038564;1
2805;0.491480236;1
2806;0.865166292;1
2807;0.60259174;1
2808;0.216612441;1
2809;0.631967044;1
2810;0.493053441;1
2811;0.684298737;1
2812;0.285403492;1
2813;0.422604901;1
2814;0.001942571;1
2815;0.659446734;1
2816;0.507599767;1
2817;0.526751715;1
2818;0.499387156;1
2819;0.948008318;1
2820;0.199451311;1
2821;0.053183056;1
2822;0.301475995;1
2823;0.733368306;1
2824;0.012916393;1
2825;0.590301439;1
2826;0.245015225;1
2827;0.402783489;1
2828;0.460179795;1
2829;0.051585466;1
2830;0.794404953;1
2831;0.724789393;1
2832;0.504373222;1
2833;0.984171089;1
2834;0.524245881;1
2835;0.896338082;1
2836;0.03774137;1
2837;0.812502414;1
2838;0.212905914;1
2839;0.424071015;1
2840;0.687186062;1
2841;0.60065748;1
2842;0.288901672;1
2843;0.541302551;1
2844;0.06098782;1
2845;0.522616059;1
2846;0.492531272;1
2847;0.316128499;1
2848;0.963367786;1
2849;0.929953276;1
2850;0.705580024;1
2851;0.463577654;1
2852;0.803426555;1
2853;0.513566365;1
2854;0.022173573;1
2855;0.044822736;1
2856;0.583606799;1
2857;0.395442152;1
2858;0.829403747;1
2859;0.384439238;1
2860;0.122949089;1
2861;0.652484667;1
2862;0.737122683;1
2863;0.752127678;1
2864;0.1472405;1
2865;0.407670133;1
2866;0.682075936;1
2867;0.305719198;1
2868;0.094073806;1
2869;0.589942977;1
2870;0.247406579;1
2871;0.029861448;1
2872;0.713675439;1
2873;0.739920236;1
2874;0.957928485;1
2875;0.369941027;1
2876;0.872956937;1
2877;0.549661629;1
2878;0.970579737;1
2879;0.767380858;1
2880;0.129430596;1
2881;0.708334581;1
2882;0.468665514;1
2883;0.567304983;1
2884;0.058094175;1
2885;0.94187174;1
2886;0.035645831;1
2887;0.089263295;1
2888;0.592708855;1
2889;0.164913525;1
2890;0.866409735;1
2891;0.761829317;1
2892;0.469109119;1
2893;0.842133363;1
2894;0.326052171;1
2895;0.080859564;1
2896;0.996646984;1
2897;0.020874539;1
2898;0.03202719;1
2899;0.163778889;1
2900;0.384364568;1
2901;0.623925523;1
2902;0.884467908;1
2903;0.826161646;1
2904;0.892784523;1
2905;0.963013015;1
2906;0.213283991;1
2907;0.027384453;1
2908;0.893472435;1
2909;0.393913145;1
2910;0.584297318;1
2911;0.337251381;1
2912;0.893157794;1
2913;0.332375952;1
2914;0.724185159;1
2915;0.534945943;1
2916;0.003651068;1
2917;0.950291604;1
2918;0.317852615;1
2919;0.642760123;1
2920;0.430067608;1
2921;0.44263987;1
2922;0.577572137;1
2923;0.510690526;1
2924;0.315017724;1
2925;0.26248046;1
2926;0.002914869;1
2927;0.012638233;1
2928;0.236382001;1
2929;0.877969551;1
2930;0.370707709;1
2931;0.430245861;1
2932;0.067410053;1
2933;0.208266108;1
2934;0.504793137;1
2935;0.256989745;1
2936;0.57450386;1
2937;0.419173245;1
2938;0.334687792;1
2939;0.4485013;1
2940;0.290318475;1
2941;0.309384742;1
2942;0.688488423;1
2943;0.564845793;1
2944;0.325606981;1
2945;0.125370473;1
2946;0.642005312;1
2947;0.563899433;1
2948;0.269912298;1
2949;0.853019375;1
2950;0.399430987;1
2951;0.332667532;1
2952;0.252978357;1
2953;0.342338251;1
2954;0.623836099;1
2955;0.668355512;1
2956;0.211008086;1
2957;0.617020566;1
2958;0.485715044;1
2959;0.980518278;1
2960;0.370929965;1
2961;0.93885022;1
2962;0.903491716;1
2963;0.957861621;1
2964;0.215525265;1
2965;0.331154895;1
2966;0.373852332;1
2967;0.582556424;1
2968;0.41611552;1
2969;0.941635936;1
2970;0.984750679;1
2971;0.411224917;1
2972;0.780499348;1
2973;0.638044035;1
2974;0.003989492;1
2975;0.729066864;1
2976;0.690073888;1
2977;0.629496338;1
2978;0.482600777;1
2979;0.685778131;1
2980;0.286644304;1
2981;0.430292774;1
2982;0.174519005;1
2983;0.91138034;1
2984;0.420242869;1
2985;0.045009144;1
2986;0.31473736;1
2987;0.315213921;1
2988;0.110295142;1
2989;0.057582383;1
2990;0.220367165;1
2991;0.835059929;1
2992;0.24797049;1
2993;0.792825055;1
2994;0.067747408;1
2995;0.793577784;1
2996;0.952707606;1
2997;0.298121951;1
2998;0.730970009;1
2999;0.204081225;1
3000;0.98572262;1
3001;0.695595044;1
3002;0.312667408;1
3003;0.732411531;1
3004;0.933193877;1
3005;0.133364547;1
3006;0.514635085;1
3007;0.266662382;1
3008;0.487033774;1
3009;0.580201131;1
3010;0.698760365;1
3011;0.04111585;1
3012;0.265645973;1
3013;0.876000054;1
3014;0.13623343;1
3015;0.890857587;1
3016;0.383092881;1
3017;0.748495614;1
3018;0.74812335;1
3019;0.986252175;1
3020;0.666551052;1
3021;0.882174137;1
3022;0.19767569;1
3023;0.388146761;1
3024;0.685660596;1
3025;0.935249601;1
3026;0.643370392;1
3027;0.018686396;1
3028;0.769063206;1
3029;0.901188818;1
3030;0.388227333;1
3031;0.520223375;1
3032;0.106809966;1
3033;0.266441475;1
3034;0.436888222;1
3035;0.622927675;1
3036;0.727039385;1
3037;0.772609542;1
3038;0.536746891;1
3039;0.489764087;1
3040;0.010853801;1
3041;0.152140208;1
3042;0.460238176;1
3043;0.631545917;1
3044;0.248881737;1
3045;0.094886425;1
3046;0.704286338;1
3047;0.731746089;1
3048;0.528597809;1
3049;0.854545112;1
3050;0.044426345;1
3051;0.283137762;1
3052;0.951846623;1
3053;0.539773594;1
3054;0.358866308;1
3055;0.109100551;1
3056;0.829460896;1
3057;0.161039792;1
3058;0.966908226;1
3059;0.588757898;1
3060;0.378864957;1
3061;0.486249594;1
3062;0.529918802;1
3063;0.815231319;1
3064;0.714140912;1
3065;0.949671238;1
3066;0.761517654;1
3067;0.596235493;1
3068;0.149502564;1
3069;0.275280446;1
3070;0.068870223;1
3071;0.945549723;1
3072;0.895956092;1
3073;0.509981284;1
3074;0.072070151;1
3075;0.09252456;1
3076;0.377701411;1
3077;0.495954584;1
3078;0.695178096;1
3079;0.974075149;1
3080;0.494428436;1
3081;0.02341372;1
3082;0.79257617;1
3083;0.676752013;1
3084;0.771035589;1
3085;0.453224805;1
3086;0.635602189;1
3087;0.819835138;1
3088;0.611694908;1
3089;0.010448707;1
3090;0.687864608;1
3091;0.182297211;1
3092;0.346760061;1
3093;0.477462128;1
3094;0.911328602;1
3095;0.296811773;1
3096;0.787114314;1
3097;0.291773035;1
3098;0.226213366;1
3099;0.249137632;1
3100;0.089255626;1
3101;0.027543828;1
3102;0.143038218;1
3103;0.203046938;1
3104;0.777147105;1
3105;0.686237124;1
3106;0.125203746;1
3107;0.347498909;1
3108;0.269335211;1
3109;0.472677368;1
3110;0.538072519;1
3111;0.224569482;1
3112;0.258533407;1
3113;0.050456297;1
3114;0.74590117;1
3115;0.222549331;1
3116;0.31570522;1
3117;0.969076042;1
3118;0.963047738;1
3119;0.044330438;1
3120;0.567451432;1
3121;0.043791291;1
3122;0.583412362;1
3123;0.349450355;1
3124;0.124001563;1
3125;0.463818938;1
3126;0.27392592;1
3127;0.108776061;1
3128;0.295613676;1
3129;0.039356299;1
3130;0.08410429;1
3131;0.834255976;1
3132;0.170727969;1
3133;0.988813146;1
3134;0.262325236;1
3135;0.223833672;1
3136;0.824242583;1
3137;0.786113099;1
3138;0.13801816;1
3139;0.481952935;1
3140;0.134994687;1
3141;0.243896317;1
3142;0.906445643;1
3143;0.821587928;1
3144;0.837384902;1
3145;0.006280544;1
3146;0.169497127;1
3147;0.352438981;1
3148;0.919742581;1
3149;0.033976767;1
3150;0.283223645;1
3151;0.691155958;1
3152;0.342094959;1
3153;0.295286754;1
3154;0.609440019;1
3155;0.476244918;1
3156;0.941988529;1
3157;0.123196444;1
3158;0.725623598;1
3159;0.578145173;1
3160;0.823869693;1
3161;0.999178701;1
3162;0.974117595;1
3163;0.306835837;1
3164;0.711913601;1
3165;0.933793146;1
3166;0.282797638;1
3167;0.231670452;1
3168;0.522415192;1
3169;0.173088637;1
3170;0.618080771;1
3171;0.157909056;1
3172;0.240346699;1
3173;0.515441405;1
3174;0.044006408;1
3175;0.847436736;1
3176;0.182315747;1
3177;0.51424688;1
3178;0.89898319;1
3179;0.681081991;1
3180;0.72846658;1
3181;0.468787517;1
3182;0.327076873;1
3183;0.482331596;1
3184;0.464021815;1
3185;0.688183377;1
3186;0.90309343;1
3187;0.908161908;1
3188;0.179278365;1
3189;0.755180089;1
3190;0.155630545;1
3191;0.531989421;1
3192;0.828258866;1
3193;0.624539383;1
3194;0.082232764;1
3195;0.959236102;1
3196;0.316633464;1
3197;0.129857071;1
3198;0.942894921;1
3199;0.513721275;1
3200;0.707804796;1
3201;0.516455718;1
3202;0.286973161;1
3203;0.780827261;1
3204;0.696653622;1
3205;0.136052609;1
3206;0.289942795;1
3207;0.936959739;1
3208;0.208529972;1
3209;0.175067569;1
3210;0.38455343;1
3211;0.418201625;1
3212;0.586929845;1
3213;0.904377855;1
3214;0.023313839;1
3215;0.562943938;1
3216;0.071925778;1
3217;0.96673903;1
3218;0.689591486;1
3219;0.167424762;1
3220;0.473463565;1
3221;0.1200116;1
3222;0.875586769;1
3223;0.119995389;1
3224;0.93164989;1
3225;0.838441337;1
3226;0.53305578;1
3227;0.256777692;1
3228;0.02300267;1
3229;0.991620775;1
3230;0.571928873;1
3231;0.170634327;1
3232;0.492191702;1
3233;0.843123986;1
3234;0.116494767;1
3235;0.403383819;1
3236;0.258642032;1
3237;0.581587742;1
3238;0.190297269;1
3239;0.794235435;1
3240;0.521845407;1
3241;0.23958506;1
3242;0.784724458;1
3243;0.091882899;1
3244;0.851537749;1
3245;0.509985661;1
3246;0.351349564;1
3247;0.503615602;1
3248;0.512583774;1
3249;0.987847942;1
3250;0.844822909;1
3251;0.778340512;1
3252;0.426645003;1
3253;0.736683492;1
3254;0.165535868;1
3255;0.730254404;1
3256;0.399915348;1
3257;0.075930665;1
3258;0.321184099;1
3259;0.744960998;1
3260;0.781924988;1
3261;0.024949012;1
3262;0.161549402;1
3263;0.185120317;1
3264;0.791770573;1
3265;0.301765208;1
3266;0.027698879;1
3267;0.838774126;1
3268;0.656480315;1
3269;0.18175882;1
3270;0.386161584;1
3271;0.629911876;1
3272;0.717293572;1
3273;0.371553429;1
3274;0.163207377;1
3275;0.74117438;1
3276;0.068939696;1
3277;0.783700643;1
3278;0.163634047;1
3279;0.490958686;1
3280;0.180554299;1
3281;0.982502065;1
3282;0.465596023;1
3283;0.189848242;1
3284;0.971612176;1
3285;0.082554228;1
3286;0.374052764;1
3287;0.383921796;1
3288;0.485339485;1
3289;0.063016811;1
3290;0.250669666;1
3291;0.409592596;1
3292;0.033732885;1
3293;0.994146411;1
3294;0.345226975;1
3295;0.801694203;1
3296;0.736885506;1
3297;0.107062948;1
3298;0.640540353;1
3299;0.546814157;1
3300;0.71599268;1
3301;0.085256637;1
3302;0.933400115;1
3303;0.593007013;1
3304;0.35463284;1
3305;0.837301107;1
3306;0.486679619;1
3307;0.98415419;1
3308;0.280590491;1
3309;0.460370819;1
3310;0.103793488;1
3311;0.511203444;1
3312;0.661411658;1
3313;0.050787377;1
3314;0.695646512;1
3315;0.967574552;1
3316;0.191016011;1
3317;0.085260883;1
3318;0.359309368;1
3319;0.265810499;1
3320;0.964441468;1
3321;0.347899226;1
3322;0.177349921;1
3323;0.669009224;1
3324;0.489228765;1
3325;0.497082916;1
3326;0.751842824;1
3327;0.416904074;1
3328;0.682928068;1
3329;0.938516419;1
3330;0.896313402;1
3331;0.060717239;1
3332;0.531574382;1
3333;0.264116683;1
3334;0.125332187;1
3335;0.19335202;1
3336;0.319545402;1
3337;0.979296741;1
3338;0.903013569;1
3339;0.746809615;1
3340;0.753466454;1
3341;0.441148584;1
3342;0.500005512;1
3343;0.227343195;1
3344;0.067364186;1
3345;0.522196452;1
3346;0.869434031;1
3347;0.480319022;1
3348;0.306583444;1
3349;0.991864829;1
3350;0.760168709;1
3351;0.720432185;1
3352;0.987948798;1
3353;0.598056325;1
3354;0.380035406;1
3355;0.906425642;1
3356;0.797312412;1
3357;0.667597772;1
3358;0.913495944;1
3359;0.819169137;1
3360;0.26756715;1
3361;0.089085857;1
3362;0.594360438;1
3363;0.743207203;1
3364;0.958524922;1
3365;0.019869364;1
3366;0.506247955;1
3367;0.164144362;1
3368;0.508752662;1
3369;0.414962758;1
3370;0.313273364;1
3371;0.479693997;1
3372;0.249605098;1
3373;0.315437535;1
3374;0.733302355;1
3375;0.940986811;1
3376;0.261685446;1
3377;0.871001241;1
3378;0.103003037;1
3379;0.23974462;1
3380;0.681926435;1
3381;0.134359854;1
3382;0.619120073;1
3383;0.260123246;1
3384;0.657746358;1
3385;0.557718332;1
3386;0.14180292;1
3387;0.513240252;1
3388;0.11023774;1
3389;0.142030927;1
3390;0.059179316;1
3391;0.367469808;1
3392;0.92150072;1
3393;0.306685357;1
3394;0.482895511;1
3395;0.588876306;1
3396;0.72140805;1
3397;0.767554164;1
3398;0.220980096;1
3399;0.851736026;1
3400;0.865897536;1
3401;0.636635371;1
3402;0.516447457;1
3403;0.306438746;1
3404;0.192373263;1
3405;0.0442446;1
3406;0.657038366;1
3407;0.946984211;1
3408;0.305680493;1
3409;0.880973731;1
3410;0.989992206;1
3411;0.265658911;1
3412;0.927577073;1
3413;0.732586557;1
3414;0.652183899;1
3415;0.560951451;1
3416;0.052525597;1
3417;0.95347763;1
3418;0.032985437;1
3419;0.155409271;1
3420;0.633845427;1
3421;0.905106571;1
3422;0.903192249;1
3423;0.214841601;1
3424;0.558626244;1
3425;0.011716239;1
3426;0.973928992;1
3427;0.436338785;1
3428;0.207410467;1
3429;0.338442962;1
3430;0.970414147;1
3431;0.312941411;1
3432;0.923790164;1
3433;0.850773493;1
3434;0.387991109;1
3435;0.007972563;1
3436;0.329273555;1
3437;0.731429572;1
3438;0.64862734;1
3439;0.928814464;1
3440;0.97815587;1
3441;0.771150212;1
3442;0.025836713;1
3443;0.667586259;1
3444;0.121276649;1
3445;0.548476406;1
3446;0.685212396;1
3447;0.221475846;1
3448;0.781109918;1
3449;0.477509412;1
3450;0.03965412;1
3451;0.851572316;1
3452;0.635275893;1
3453;0.554285229;1
3454;0.619959035;1
3455;0.163591312;1
3456;0.770528296;1
3457;0.146858155;1
3458;0.823608787;1
3459;0.141740135;1
3460;0.497816623;1
3461;0.440453013;1
3462;0.163520786;1
3463;0.722849619;1
3464;0.804417085;1
3465;0.44930687;1
3466;0.691201586;1
3467;0.805611051;1
3468;0.548693242;1
3469;0.380906386;1
3470;0.050214223;1
3471;0.427167509;1
3472;0.302354325;1
3473;0.658820017;1
3474;0.846260314;1
3475;0.486206282;1
3476;0.862322739;1
3477;0.531437862;1
3478;0.444142961;1
3479;0.997315069;1
3480;0.8423794;1
3481;0.47787548;1
3482;0.763717356;1
3483;0.533815499;1
3484;0.553720728;1
3485;0.816823969;1
3486;0.035529997;1
3487;0.567334321;1
3488;0.265911428;1
3489;0.274212185;1
3490;0.907014356;1
3491;0.477437668;1
3492;0.599248333;1
3493;0.469868582;1
3494;0.466283562;1
3495;0.567436584;1
3496;0.144106472;1
3497;0.281762187;1
3498;0.30944176;1
3499;0.967291043;1
3500;0.108130793;1
3501;0.043870578;1
3502;0.387162894;1
3503;0.350398259;1
3504;0.208024038;1
3505;0.913262572;1
3506;0.732379291;1
3507;0.653306328;1
3508;0.301237914;1
3509;0.590487877;1
3510;0.091595423;1
3511;0.39411288;1
3512;0.407254867;1
3513;0.874669394;1
3514;0.355960293;1
3515;0.014886473;1
3516;0.930536725;1
3517;0.979049045;1
3518;0.220812899;1
3519;0.770608113;1
3520;0.476113406;1
3521;0.734992382;1
3522;0.859985223;1
3523;0.718989771;1
3524;0.695334504;1
3525;0.953705813;1
3526;0.54582419;1
3527;0.895802134;1
3528;0.534908385;1
3529;0.788428284;1
3530;0.615886443;1
3531;0.324089264;1
3532;0.145052485;1
3533;0.333075258;1
3534;0.047975074;1
3535;0.668499417;1
3536;0.103070512;1
3537;0.679716673;1
3538;0.144909736;1
3539;0.246122204;1
3540;0.0756536;1
3541;0.437960717;1
3542;0.712588974;1
3543;0.972861976;1
3544;0.347963185;1
3545;0.793042009;1
3546;0.480363455;1
3547;0.282575437;1
3548;0.162102046;1
3549;0.365593855;1
3550;0.556302199;1
3551;0.721794871;1
3552;0.139535909;1
3553;0.128914993;1
3554;0.766885358;1
3555;0.923500374;1
3556;0.191514961;1
3557;0.311886603;1
3558;0.136994109;1
3559;0.217803421;1
3560;0.324315596;1
3561;0.688392655;1
3562;0.244132185;1
3563;0.965026406;1
3564;0.22440618;1
3565;0.487155913;1
3566;0.202478717;1
3567;0.903575775;1
3568;0.55445539;1
3569;0.002708727;1
3570;0.826724558;1
3571;0.123223421;1
3572;0.613631581;1
3573;0.402949251;1
3574;0.894796805;1
3575;0.395988459;1
3576;0.36958223;1
3577;0.064453413;1
3578;0.710274596;1
3579;0.404495596;1
3580;0.033091323;1
3581;0.681098156;1
3582;0.811378702;1
3583;0.710913058;1
3584;0.031475928;1
3585;0.26345616;1
3586;0.690898824;1
3587;0.51963573;1
3588;0.859274874;1
3589;0.982136233;1
3590;0.015041771;1
3591;0.214999553;1
3592;0.112398721;1
3593;0.036397443;1
3594;0.994320488;1
3595;0.834701582;1
3596;0.12336285;1
3597;0.87497482;1
3598;0.277490828;1
3599;0.383233698;1
3600;0.958709301;1
3601;0.066134842;1
3602;0.626473302;1
3603;0.766564249;1
3604;0.957650113;1
3605;0.958186906;1
3606;0.747788157;1
3607;0.715266131;1
3608;0.992236984;1
3609;0.243983202;1
3610;0.024892057;1
3611;0.726724193;1
3612;0.416397229;1
3613;0.459169733;1
3614;0.531981342;1
3615;0.246747436;1
3616;0.315275436;1
3617;0.48422708;1
3618;0.332861976;1
3619;0.042666737;1
3620;0.262779307;1
3621;0.292217449;1
3622;0.167480981;1
3623;0.453220281;1
3624;0.173059487;1
3625;0.705058559;1
3626;0.198419565;1
3627;0.434341054;1
3628;0.642093647;1
3629;0.776288512;1
3630;0.022061576;1
3631;0.986220662;1
3632;0.385383828;1
3633;0.335225668;1
3634;0.066959803;1
3635;0.216739107;1
3636;0.289612938;1
3637;0.41804831;1
3638;0.969359217;1
3639;0.410354037;1
3640;0.836398251;1
3641;0.670435479;1
3642;0.356754982;1
3643;0.195915706;1
3644;0.798386109;1
3645;0.189347528;1
3646;0.641308821;1
3647;0.542291478;1
3648;0.651004724;1
3649;0.821795051;1
3650;0.123495878;1
3651;0.426212103;1
3652;0.763732189;1
3653;0.184880593;1
3654;0.239861713;1
3655;0.012862175;1
3656;0.24073069;1
3657;0.722061049;1
3658;0.408761211;1
3659;0.457087869;1
3660;0.97422711;1
3661;0.159100266;1
3662;0.209019988;1
3663;0.151915138;1
3664;0.75705859;1
3665;0.708182251;1
3666;0.067943218;1
3667;0.222635764;1
3668;0.402547128;1
3669;0.338918154;1
3670;0.265204436;1
3671;0.178819751;1
3672;0.407979337;1
3673;0.576650965;1
3674;0.069748851;1
3675;0.07361661;1
3676;0.19014203;1
3677;0.058056636;1
3678;0.866151633;1
3679;0.592002541;1
3680;0.654331796;1
3681;0.581894397;1
3682;0.262145667;1
3683;0.751681979;1
3684;0.869474059;1
3685;0.299157551;1
3686;0.228064787;1
3687;0.904338099;1
3688;0.983739967;1
3689;0.87982669;1
3690;0.701941908;1
3691;0.919250678;1
3692;0.340400089;1
3693;0.745128261;1
3694;0.688929892;1
3695;0.780758052;1
3696;0.117416483;1
3697;0.134394857;1
3698;0.459430598;1
3699;0.743195292;1
3700;0.232738691;1
3701;0.114461181;1
3702;0.738249559;1
3703;0.099216289;1
3704;0.665873067;1
3705;0.129877951;1
3706;0.584956129;1
3707;0.126848193;1
3708;0.901566841;1
3709;0.398874211;1
3710;0.547331817;1
3711;0.060224786;1
3712;0.643631507;1
3713;0.212324589;1
3714;0.186489778;1
3715;0.021502145;1
3716;0.620877639;1
3717;0.107341282;1
3718;0.215570844;1
3719;0.891205045;1
3720;0.162269696;1
3721;0.373932758;1
3722;0.805532182;1
3723;0.192022466;1
3724;0.248420138;1
3725;0.874943477;1
3726;0.045619265;1
3727;0.910252811;1
3728;0.996750044;1
3729;0.946851127;1
3730;0.735022372;1
3731;0.626179857;1
3732;0.107440952;1
3733;0.747208268;1
3734;0.228736079;1
3735;0.228204477;1
3736;0.58313155;1
3737;0.868422677;1
3738;0.509117435;1
3739;0.353307971;1
3740;0.164241955;1
3741;0.115047312;1
3742;0.255314069;1
3743;0.42374624;1
3744;0.978220962;1
3745;0.716102648;1
3746;0.926930934;1
3747;0.768544664;1
3748;0.432269285;1
3749;0.692835918;1
3750;0.852981213;1
3751;0.669670782;1
3752;0.056444417;1
3753;0.063898118;1
3754;0.351504042;1
3755;0.009194847;1
3756;0.58009812;1
3757;0.524555268;1
3758;0.531678153;1
3759;0.912810657;1
3760;0.784991742;1
3761;0.397447627;1
3762;0.486076808;1
3763;0.398985961;1
3764;0.801919933;1
3765;0.154903054;1
3766;0.425432167;1
3767;0.077564011;1
3768;0.387503934;1
3769;0.415918869;1
3770;0.469907108;1
3771;0.517809178;1
3772;0.74074685;1
3773;0.947090199;1
3774;0.345658535;1
3775;0.191978335;1
3776;0.540948737;1
3777;0.435463206;1
3778;0.01393264;1
3779;0.621977716;1
3780;0.345963941;1
3781;0.731695497;1
3782;0.788849172;1
3783;0.935634227;1
3784;0.450362413;1
3785;0.17197558;1
3786;0.292515849;1
3787;0.502373591;1
3788;0.101073094;1
3789;0.513239315;1
3790;0.934148661;1
3791;0.62520492;1
3792;0.858465172;1
3793;0.66099702;1
3794;0.355601346;1
3795;0.871913753;1
3796;0.580749436;1
3797;0.132087829;1
3798;0.549153186;1
3799;0.493447071;1
3800;0.557486719;1
3801;0.954085584;1
3802;0.021125951;1
3803;0.632557602;1
3804;0.984781485;1
3805;0.239433568;1
3806;0.590817148;1
3807;0.334681613;1
3808;0.284730425;1
3809;0.649473911;1
3810;0.454064372;1
3811;0.368693443;1
3812;0.356315816;1
3813;0.584514566;1
3814;0.961369994;1
3815;0.172113239;1
3816;0.81211072;1
3817;0.078366854;1
3818;0.356058177;1
3819;0.450393218;1
3820;0.033664663;1
3821;0.59194324;1
3822;0.399645873;1
3823;0.781930422;1
3824;0.139573974;1
3825;0.070574478;1
3826;0.01298844;1
3827;0.844718148;1
3828;0.993862806;1
3829;0.041941628;1
3830;0.907829049;1
3831;0.171180238;1
3832;0.645397003;1
3833;0.98692531;1
3834;0.851822715;1
3835;0.278702417;1
3836;0.538316582;1
3837;0.05615417;1
3838;0.055150861;1
3839;0.692367086;1
3840;0.858402961;1
3841;0.04663814;1
3842;0.499657602;1
3843;0.301909381;1
3844;0.124608696;1
3845;0.799669157;1
3846;0.216994853;1
3847;0.399136953;1
3848;0.80426621;1
3849;0.529410445;1
3850;0.992067219;1
3851;0.958050375;1
3852;0.303992706;1
3853;0.103537967;1
3854;0.760914673;1
3855;0.643661671;1
3856;0.877397428;1
3857;0.712765928;1
3858;0.543106875;1
3859;0.330235688;1
3860;0.220399177;1
3861;0.817904358;1
3862;0.498853265;1
3863;0.14074926;1
3864;0.551796375;1
3865;0.208871482;1
3866;0.5203414;1
3867;0.50271952;1
3868;0.261219986;1
3869;0.425200129;1
3870;0.705218542;1
3871;0.833923221;1
3872;0.146287088;1
3873;0.114651539;1
3874;0.917096028;1
3875;0.285010023;1
3876;0.498022697;1
3877;0.36178427;1
3878;0.394189248;1
3879;0.261908819;1
3880;0.471288434;1
3881;0.740674522;1
3882;0.195554581;1
3883;0.487723864;1
3884;0.370851696;1
3885;0.754381934;1
3886;0.881376634;1
3887;0.276624896;1
3888;0.654744438;1
3889;0.558250825;1
3890;0.722336943;1
3891;0.487832322;1
3892;0.354058881;1
3893;0.00455116;1
3894;0.460796236;1
3895;0.924034789;1
3896;0.394979749;1
3897;0.221694583;1
3898;0.414540901;1
3899;0.138606185;1
3900;0.688743572;1
3901;0.874817752;1
3902;0.846916257;1
